State,MetalLevel,RatingAreaId,Age,IndividualRate
SC,Silver,Rating Area 4,17,433.3878
SC,Silver,Rating Area 43,17,426.0942
SC,Silver,Rating Area 44,17,377.1942
SC,Silver,Rating Area 1,18,394.4164
SC,Silver,Rating Area 13,18,403.57
SC,Silver,Rating Area 18,18,385.1243
SC,Silver,Rating Area 19,18,432.0478
SC,Silver,Rating Area 2,18,441.8107
SC,Silver,Rating Area 24,18,427.5735
SC,Silver,Rating Area 27,18,359.6314
SC,Silver,Rating Area 32,18,439.9821
SC,Silver,Rating Area 33,18,415.9778
SC,Silver,Rating Area 38,18,384.8557
SC,Silver,Rating Area 41,18,394.4164
SC,Silver,Rating Area 42,18,383.8385
SC,Silver,Rating Area 7,18,394.0085
SC,Silver,Rating Area 11,19,409.4478
SC,Silver,Rating Area 14,19,403.3678
SC,Silver,Rating Area 23,19,405.0442
SC,Silver,Rating Area 26,19,400.4328
SC,Silver,Rating Area 29,19,461.2321
SC,Silver,Rating Area 34,19,431.6714
SC,Silver,Rating Area 35,19,436.7021
SC,Silver,Rating Area 40,19,455.9907
SC,Silver,Rating Area 45,19,438.38
SC,Silver,Rating Area 46,19,461.6507
SC,Silver,Rating Area 5,19,414.8971
SC,Silver,Rating Area 6,19,461.2321
SC,Silver,Rating Area 10,20,398.4494
SC,Silver,Rating Area 16,20,429.4135
SC,Silver,Rating Area 22,20,435.8964
SC,Silver,Rating Area 25,20,390.5135
SC,Silver,Rating Area 28,20,439.7878
SC,Silver,Rating Area 3,20,431.1428
SC,Silver,Rating Area 30,20,417.5285
SC,Silver,Rating Area 35,20,450.1607
SC,Silver,Rating Area 4,20,475.0157
SC,Silver,Rating Area 43,20,467.0185
SC,Silver,Rating Area 44,20,413.4235
SC,Silver,Rating Area 9,20,417.3107
SC,Silver,Rating Area 14,21,428.6592
SC,Silver,Rating Area 15,21,438.3781
SC,Silver,Rating Area 20,21,436.2342
SC,Silver,Rating Area 23,21,430.4407
SC,Silver,Rating Area 26,21,425.54
SC,Silver,Rating Area 29,21,490.1507
SC,Silver,Rating Area 38,21,421.5307
SC,Silver,Rating Area 39,21,464.0821
SC,Silver,Rating Area 40,21,484.58
SC,Silver,Rating Area 45,21,465.8664
SC,Silver,Rating Area 46,21,490.5957
SC,Silver,Rating Area 5,21,440.9121
SC,Silver,Rating Area 6,21,490.1507
SC,Silver,Rating Area 10,22,410.7747
SC,Silver,Rating Area 12,22,452.275
SC,Silver,Rating Area 22,22,449.3778
SC,Silver,Rating Area 25,22,402.5921
SC,Silver,Rating Area 28,22,453.3892
SC,Silver,Rating Area 3,22,444.4778
SC,Silver,Rating Area 30,22,430.4407
SC,Silver,Rating Area 31,22,442.6942
SC,Silver,Rating Area 4,22,489.705
SC,Silver,Rating Area 43,22,481.4628
SC,Silver,Rating Area 44,22,426.2071
SC,Silver,Rating Area 9,22,430.2185
SC,Silver,Rating Area 11,23,435.1207
SC,Silver,Rating Area 14,23,428.6592
SC,Silver,Rating Area 23,23,430.4407
SC,Silver,Rating Area 26,23,425.54
SC,Silver,Rating Area 29,23,490.1507
SC,Silver,Rating Area 34,23,458.7357
SC,Silver,Rating Area 39,23,464.0821
SC,Silver,Rating Area 40,23,484.58
SC,Silver,Rating Area 45,23,465.8664
SC,Silver,Rating Area 46,23,490.5957
SC,Silver,Rating Area 5,23,440.9121
SC,Silver,Rating Area 6,23,490.1507
SC,Silver,Rating Area 14,24,428.6592
SC,Silver,Rating Area 15,24,438.3781
SC,Silver,Rating Area 20,24,436.2342
SC,Silver,Rating Area 23,24,430.4407
SC,Silver,Rating Area 26,24,425.54
SC,Silver,Rating Area 29,24,490.1507
SC,Silver,Rating Area 38,24,421.5307
SC,Silver,Rating Area 39,24,464.0821
SC,Silver,Rating Area 40,24,484.58
SC,Silver,Rating Area 45,24,465.8664
SC,Silver,Rating Area 46,24,490.5957
SC,Silver,Rating Area 5,24,440.9121
SC,Silver,Rating Area 6,24,490.1507
SC,Silver,Rating Area 1,25,433.7285
SC,Silver,Rating Area 13,25,443.795
SC,Silver,Rating Area 19,25,475.1085
SC,Silver,Rating Area 2,25,485.8471
SC,Silver,Rating Area 21,25,444.465
SC,Silver,Rating Area 24,25,470.1907
SC,Silver,Rating Area 27,25,395.4792
SC,Silver,Rating Area 32,25,483.8335
SC,Silver,Rating Area 37,25,474.44
SC,Silver,Rating Area 41,25,433.7285
SC,Silver,Rating Area 42,25,422.0985
SC,Silver,Rating Area 7,25,433.2814
SC,Silver,Rating Area 8,25,423.5087
SC,Silver,Rating Area 11,26,445.5614
SC,Silver,Rating Area 14,26,438.9471
SC,Silver,Rating Area 16,26,453.3192
SC,Silver,Rating Area 26,26,435.7528
SC,Silver,Rating Area 29,26,501.9135
SC,Silver,Rating Area 34,26,469.7464
SC,Silver,Rating Area 35,26,475.2214
SC,Silver,Rating Area 40,26,496.2092
SC,Silver,Rating Area 45,26,477.0464
SC,Silver,Rating Area 5,26,451.4942
SC,Silver,Rating Area 6,26,501.9135
SC,Silver,Rating Area 1,27,452.7371
SC,Silver,Rating Area 13,27,463.2442
SC,Silver,Rating Area 15,27,459.4193
SC,Silver,Rating Area 18,27,442.07
SC,Silver,Rating Area 2,27,507.1421
SC,Silver,Rating Area 20,27,457.1728
SC,Silver,Rating Area 27,27,412.8107
SC,Silver,Rating Area 32,27,505.0378
SC,Silver,Rating Area 33,27,477.4864
SC,Silver,Rating Area 38,27,441.7614
SC,Silver,Rating Area 41,27,452.7371
SC,Silver,Rating Area 42,27,440.5964
SC,Silver,Rating Area 7,27,452.2692
SC,Silver,Rating Area 1,28,469.5835
SC,Silver,Rating Area 13,28,480.4835
SC,Silver,Rating Area 18,28,458.5218
SC,Silver,Rating Area 19,28,514.3878
SC,Silver,Rating Area 2,28,526.0128
SC,Silver,Rating Area 24,28,509.06
SC,Silver,Rating Area 27,28,428.1721
SC,Silver,Rating Area 32,28,523.8328
SC,Silver,Rating Area 33,28,495.2564
SC,Silver,Rating Area 41,28,469.5835
SC,Silver,Rating Area 42,28,456.9914
SC,Silver,Rating Area 7,28,469.1021
SC,Silver,Rating Area 8,28,458.5218
SC,Silver,Rating Area 10,29,459.6547
SC,Silver,Rating Area 12,29,506.0971
SC,Silver,Rating Area 17,29,513.3264
SC,Silver,Rating Area 25,29,450.4992
SC,Silver,Rating Area 28,29,507.3435
SC,Silver,Rating Area 3,29,497.3707
SC,Silver,Rating Area 30,29,481.6642
SC,Silver,Rating Area 31,29,495.3735
SC,Silver,Rating Area 36,29,488.1478
SC,Silver,Rating Area 4,29,547.9792
SC,Silver,Rating Area 43,29,538.755
SC,Silver,Rating Area 44,29,476.9264
SC,Silver,Rating Area 9,29,481.4128
SC,Silver,Rating Area 13,30,501.6992
SC,Silver,Rating Area 19,30,537.1021
SC,Silver,Rating Area 24,30,531.5414
SC,Silver,Rating Area 27,30,447.0792
SC,Silver,Rating Area 32,30,546.9657
SC,Silver,Rating Area 33,30,517.125
SC,Silver,Rating Area 41,30,490.32
SC,Silver,Rating Area 42,30,477.1728
SC,Silver,Rating Area 5,30,500.4364
SC,Silver,Rating Area 6,30,556.3207
SC,Silver,Rating Area 13,31,512.3092
SC,Silver,Rating Area 18,31,488.8943
SC,Silver,Rating Area 19,31,548.4607
SC,Silver,Rating Area 20,31,505.5957
SC,Silver,Rating Area 27,31,456.5357
SC,Silver,Rating Area 32,31,558.5314
SC,Silver,Rating Area 33,31,528.0592
SC,Silver,Rating Area 38,31,488.5528
SC,Silver,Rating Area 41,31,500.6892
SC,Silver,Rating Area 42,31,487.2614
SC,Silver,Rating Area 5,31,511.0178
SC,Silver,Rating Area 6,31,568.0842
SC,Silver,Rating Area 11,32,514.7471
SC,Silver,Rating Area 14,32,507.1028
SC,Silver,Rating Area 26,32,503.4121
SC,Silver,Rating Area 29,32,579.8485
SC,Silver,Rating Area 3,32,525.8157
SC,Silver,Rating Area 34,32,542.6842
SC,Silver,Rating Area 35,32,549.0114
SC,Silver,Rating Area 4,32,579.3214
SC,Silver,Rating Area 40,32,573.2585
SC,Silver,Rating Area 45,32,551.1192
SC,Silver,Rating Area 9,32,508.9478
SC,Silver,Rating Area 17,33,549.5664
SC,Silver,Rating Area 19,33,566.915
SC,Silver,Rating Area 21,33,530.3485
SC,Silver,Rating Area 24,33,561.0428
SC,Silver,Rating Area 27,33,471.8957
SC,Silver,Rating Area 32,33,577.3235
SC,Silver,Rating Area 37,33,566.1142
SC,Silver,Rating Area 42,33,503.6578
SC,Silver,Rating Area 6,33,587.1992
SC,Silver,Rating Area 15,34,532.1906
SC,Silver,Rating Area 18,34,512.0925
SC,Silver,Rating Area 20,34,529.5885
SC,Silver,Rating Area 23,34,522.5564
SC,Silver,Rating Area 26,34,516.6057
SC,Silver,Rating Area 38,34,511.7364
SC,Silver,Rating Area 39,34,563.3985
SC,Silver,Rating Area 45,34,565.56
SC,Silver,Rating Area 46,34,595.585
SC,Silver,Rating Area 9,34,522.2857
SC,Silver,Rating Area 14,35,523.82
SC,Silver,Rating Area 15,35,535.6981
SC,Silver,Rating Area 23,35,526
SC,Silver,Rating Area 26,35,520.01
SC,Silver,Rating Area 29,35,598.9642
SC,Silver,Rating Area 3,35,543.1514
SC,Silver,Rating Area 34,35,560.5764
SC,Silver,Rating Area 39,35,567.11
SC,Silver,Rating Area 4,35,598.4185
SC,Silver,Rating Area 40,35,592.1578
SC,Silver,Rating Area 45,35,569.2885
SC,Silver,Rating Area 46,35,599.5085
SC,Silver,Rating Area 9,35,525.7264
SC,Silver,Rating Area 10,36,505.2515
SC,Silver,Rating Area 16,36,544.5142
SC,Silver,Rating Area 2,36,595.2121
SC,Silver,Rating Area 22,36,552.7357
SC,Silver,Rating Area 25,36,495.1871
SC,Silver,Rating Area 28,36,557.67
SC,Silver,Rating Area 30,36,529.4414
SC,Silver,Rating Area 31,36,544.5142
SC,Silver,Rating Area 43,36,592.1985
SC,Silver,Rating Area 44,36,524.235
SC,Silver,Rating Area 7,36,530.8128
SC,Silver,Rating Area 8,36,518.8425
SC,Silver,Rating Area 15,37,542.7118
SC,Silver,Rating Area 18,37,522.2168
SC,Silver,Rating Area 20,37,540.0578
SC,Silver,Rating Area 23,37,532.8871
SC,Silver,Rating Area 26,37,526.8192
SC,Silver,Rating Area 33,37,564.055
SC,Silver,Rating Area 38,37,521.8535
SC,Silver,Rating Area 39,37,574.5364
SC,Silver,Rating Area 45,37,576.7421
SC,Silver,Rating Area 46,37,607.3571
SC,Silver,Rating Area 5,37,545.8492
SC,Silver,Rating Area 10,38,511.8242
SC,Silver,Rating Area 11,38,542.1585
SC,Silver,Rating Area 16,38,551.5978
SC,Silver,Rating Area 22,38,559.9278
SC,Silver,Rating Area 25,38,501.6278
SC,Silver,Rating Area 3,38,553.82
SC,Silver,Rating Area 34,38,571.585
SC,Silver,Rating Area 35,38,578.2471
SC,Silver,Rating Area 4,38,610.1728
SC,Silver,Rating Area 44,38,531.055
SC,Silver,Rating Area 10,39,518.3963
SC,Silver,Rating Area 16,39,558.6814
SC,Silver,Rating Area 22,39,567.1142
SC,Silver,Rating Area 25,39,508.0707
SC,Silver,Rating Area 28,39,572.1778
SC,Silver,Rating Area 30,39,543.2164
SC,Silver,Rating Area 35,39,585.6735
SC,Silver,Rating Area 43,39,607.6028
SC,Silver,Rating Area 44,39,537.8742
SC,Silver,Rating Area 8,39,532.3393
SC,Silver,Rating Area 11,40,556.0835
SC,Silver,Rating Area 14,40,547.8271
SC,Silver,Rating Area 23,40,550.105
SC,Silver,Rating Area 26,40,543.84
SC,Silver,Rating Area 29,40,626.4128
SC,Silver,Rating Area 3,40,568.0421
SC,Silver,Rating Area 34,40,586.2657
SC,Silver,Rating Area 35,40,593.0978
SC,Silver,Rating Area 4,40,625.8421
SC,Silver,Rating Area 40,40,619.2935
SC,Silver,Rating Area 45,40,595.3757
SC,Silver,Rating Area 46,40,626.9821
SC,Silver,Rating Area 9,40,549.8192
SC,Silver,Rating Area 13,41,575.5185
SC,Silver,Rating Area 18,41,549.215
SC,Silver,Rating Area 19,41,616.1285
SC,Silver,Rating Area 24,41,609.7485
SC,Silver,Rating Area 27,41,512.8614
SC,Silver,Rating Area 32,41,627.4421
SC,Silver,Rating Area 33,41,593.2135
SC,Silver,Rating Area 38,41,548.8307
SC,Silver,Rating Area 41,41,562.4642
SC,Silver,Rating Area 42,41,547.3821
SC,Silver,Rating Area 5,41,574.0678
SC,Silver,Rating Area 6,41,638.175
SC,Silver,Rating Area 1,42,572.4007
SC,Silver,Rating Area 10,42,544.2752
SC,Silver,Rating Area 12,42,599.2635
SC,Silver,Rating Area 17,42,607.8264
SC,Silver,Rating Area 2,42,641.1835
SC,Silver,Rating Area 25,42,533.4335
SC,Silver,Rating Area 28,42,600.7428
SC,Silver,Rating Area 30,42,570.335
SC,Silver,Rating Area 31,42,586.5707
SC,Silver,Rating Area 36,42,578.0085
SC,Silver,Rating Area 37,42,626.1278
SC,Silver,Rating Area 43,42,637.9371
SC,Silver,Rating Area 44,42,564.7257
SC,Silver,Rating Area 7,42,571.8107
SC,Silver,Rating Area 8,42,558.9156
SC,Silver,Rating Area 17,43,622.5057
SC,Silver,Rating Area 19,43,642.1564
SC,Silver,Rating Area 21,43,600.7364
SC,Silver,Rating Area 24,43,635.5042
SC,Silver,Rating Area 27,43,534.5271
SC,Silver,Rating Area 32,43,653.9485
SC,Silver,Rating Area 37,43,641.2492
SC,Silver,Rating Area 42,43,570.5035
SC,Silver,Rating Area 10,44,573.85
SC,Silver,Rating Area 16,44,618.4464
SC,Silver,Rating Area 2,44,676.025
SC,Silver,Rating Area 22,44,627.7814
SC,Silver,Rating Area 25,44,562.4214
SC,Silver,Rating Area 28,44,633.385
SC,Silver,Rating Area 30,44,601.3264
SC,Silver,Rating Area 31,44,618.4464
SC,Silver,Rating Area 43,44,672.6028
SC,Silver,Rating Area 44,44,595.4121
SC,Silver,Rating Area 8,44,589.2868
SC,Silver,Rating Area 14,45,618.9828
SC,Silver,Rating Area 15,45,633.0181
SC,Silver,Rating Area 20,45,629.9221
SC,Silver,Rating Area 23,45,621.5578
SC,Silver,Rating Area 26,45,614.4785
SC,Silver,Rating Area 29,45,707.7778
SC,Silver,Rating Area 3,45,641.8264
SC,Silver,Rating Area 34,45,662.4157
SC,Silver,Rating Area 39,45,670.1371
SC,Silver,Rating Area 40,45,699.735
SC,Silver,Rating Area 45,45,672.7092
SC,Silver,Rating Area 46,45,708.4207
SC,Silver,Rating Area 9,45,621.2357
SC,Silver,Rating Area 13,46,663.04
SC,Silver,Rating Area 19,46,709.8264
SC,Silver,Rating Area 21,46,664.0414
SC,Silver,Rating Area 24,46,702.475
SC,Silver,Rating Area 27,46,590.8535
SC,Silver,Rating Area 32,46,722.8607
SC,Silver,Rating Area 33,46,683.4257
SC,Silver,Rating Area 41,46,648.0028
SC,Silver,Rating Area 42,46,630.6235
SC,Silver,Rating Area 6,46,735.2257
SC,Silver,Rating Area 13,47,690.8871
SC,Silver,Rating Area 15,47,685.1843
SC,Silver,Rating Area 18,47,659.3093
SC,Silver,Rating Area 20,47,681.8342
SC,Silver,Rating Area 23,47,672.7792
SC,Silver,Rating Area 33,47,712.13
SC,Silver,Rating Area 38,47,658.8507
SC,Silver,Rating Area 39,47,725.3621
SC,Silver,Rating Area 41,47,675.2171
SC,Silver,Rating Area 46,47,766.8021
SC,Silver,Rating Area 5,47,689.1464
SC,Silver,Rating Area 1,48,706.3207
SC,Silver,Rating Area 12,48,739.47
SC,Silver,Rating Area 17,48,750.0342
SC,Silver,Rating Area 19,48,773.7114
SC,Silver,Rating Area 21,48,723.8064
SC,Silver,Rating Area 24,48,765.6971
SC,Silver,Rating Area 36,48,713.2421
SC,Silver,Rating Area 37,48,772.6178
SC,Silver,Rating Area 10,49,700.7794
SC,Silver,Rating Area 11,49,742.3157
SC,Silver,Rating Area 16,49,755.2385
SC,Silver,Rating Area 22,49,766.64
SC,Silver,Rating Area 25,49,686.8221
SC,Silver,Rating Area 30,49,734.3328
SC,Silver,Rating Area 35,49,791.7271
SC,Silver,Rating Area 44,49,727.1114
SC,Silver,Rating Area 8,49,719.63
SC,Silver,Rating Area 13,50,789.4607
SC,Silver,Rating Area 18,50,753.3768
SC,Silver,Rating Area 19,50,845.1664
SC,Silver,Rating Area 24,50,836.4142
SC,Silver,Rating Area 27,50,703.51
SC,Silver,Rating Area 32,50,860.6864
SC,Silver,Rating Area 33,50,813.7307
SC,Silver,Rating Area 40,50,865.4621
SC,Silver,Rating Area 45,50,832.0364
SC,Silver,Rating Area 46,50,876.2057
SC,Silver,Rating Area 5,50,787.4707
SC,Silver,Rating Area 6,50,875.41
SC,Silver,Rating Area 11,51,811.5
SC,Silver,Rating Area 14,51,799.45
SC,Silver,Rating Area 23,51,802.7728
SC,Silver,Rating Area 26,51,793.6314
SC,Silver,Rating Area 29,51,914.1307
SC,Silver,Rating Area 3,51,828.9507
SC,Silver,Rating Area 34,51,855.5435
SC,Silver,Rating Area 39,51,865.515
SC,Silver,Rating Area 4,51,913.3
SC,Silver,Rating Area 43,51,897.9264
SC,Silver,Rating Area 44,51,794.8785
SC,Silver,Rating Area 9,51,802.3578
SC,Silver,Rating Area 1,52,843.265
SC,Silver,Rating Area 10,52,801.8289
SC,Silver,Rating Area 12,52,882.8421
SC,Silver,Rating Area 2,52,944.5971
SC,Silver,Rating Area 22,52,877.1878
SC,Silver,Rating Area 25,52,785.8592
SC,Silver,Rating Area 28,52,885.0157
SC,Silver,Rating Area 30,52,840.2207
SC,Silver,Rating Area 31,52,864.1407
SC,Silver,Rating Area 42,52,820.6514
SC,Silver,Rating Area 7,52,842.3964
SC,Silver,Rating Area 8,52,823.3987
SC,Silver,Rating Area 13,53,901.7335
SC,Silver,Rating Area 19,53,965.365
SC,Silver,Rating Area 21,53,903.0978
SC,Silver,Rating Area 24,53,955.3657
SC,Silver,Rating Area 27,53,803.5614
SC,Silver,Rating Area 32,53,983.09
SC,Silver,Rating Area 37,53,964
SC,Silver,Rating Area 45,53,950.3664
SC,Silver,Rating Area 46,53,1000.8164
SC,Silver,Rating Area 6,53,999.9064
SC,Silver,Rating Area 14,54,915.1871
SC,Silver,Rating Area 15,54,935.9368
SC,Silver,Rating Area 20,54,931.3592
SC,Silver,Rating Area 23,54,918.9921
SC,Silver,Rating Area 26,54,908.5271
SC,Silver,Rating Area 29,54,1046.4728
SC,Silver,Rating Area 3,54,948.9607
SC,Silver,Rating Area 38,54,899.965
SC,Silver,Rating Area 39,54,990.8178
SC,Silver,Rating Area 44,54,909.9535
SC,Silver,Rating Area 9,54,918.5164
SC,Silver,Rating Area 10,55,916.0247
SC,Silver,Rating Area 16,55,987.2085
SC,Silver,Rating Area 2,55,1079.1242
SC,Silver,Rating Area 22,55,1002.1142
SC,Silver,Rating Area 25,55,897.7785
SC,Silver,Rating Area 28,55,1011.0578
SC,Silver,Rating Area 30,55,959.885
SC,Silver,Rating Area 35,55,1034.9064
SC,Silver,Rating Area 8,55,940.6643
SC,Silver,Rating Area 1,56,1007.8592
SC,Silver,Rating Area 17,56,1070.2307
SC,Silver,Rating Area 19,56,1104.0178
SC,Silver,Rating Area 21,56,1032.8085
SC,Silver,Rating Area 24,56,1092.5821
SC,Silver,Rating Area 27,56,918.9764
SC,Silver,Rating Area 36,56,1017.7335
SC,Silver,Rating Area 37,56,1102.4578
SC,Silver,Rating Area 41,56,1007.8592
SC,Silver,Rating Area 46,56,1144.5614
SC,Silver,Rating Area 15,57,1068.3262
SC,Silver,Rating Area 18,57,1027.9812
SC,Silver,Rating Area 20,57,1063.1007
SC,Silver,Rating Area 23,57,1048.9842
SC,Silver,Rating Area 26,57,1037.04
SC,Silver,Rating Area 38,57,1027.2678
SC,Silver,Rating Area 39,57,1130.9721
SC,Silver,Rating Area 40,57,1180.9235
SC,Silver,Rating Area 9,57,1048.4414
SC,Silver,Rating Area 10,58,1046.6505
SC,Silver,Rating Area 11,58,1108.6864
SC,Silver,Rating Area 16,58,1127.9864
SC,Silver,Rating Area 22,58,1145.0178
SC,Silver,Rating Area 25,58,1025.805
SC,Silver,Rating Area 30,58,1096.7642
SC,Silver,Rating Area 35,58,1182.4842
SC,Silver,Rating Area 43,58,1226.7621
SC,Silver,Rating Area 8,58,1074.805
SC,Silver,Rating Area 1,59,1124.4985
SC,Silver,Rating Area 12,59,1177.2728
SC,Silver,Rating Area 17,59,1194.09
SC,Silver,Rating Area 19,59,1231.7864
SC,Silver,Rating Area 21,59,1152.3357
SC,Silver,Rating Area 24,59,1219.0271
SC,Silver,Rating Area 36,59,1135.5178
SC,Silver,Rating Area 37,59,1230.0478
SC,Silver,Rating Area 41,59,1124.4985
SC,Silver,Rating Area 42,59,1094.34
SC,Silver,Rating Area 11,60,1180.9157
SC,Silver,Rating Area 14,60,1163.38
SC,Silver,Rating Area 16,60,1201.4735
SC,Silver,Rating Area 26,60,1154.9142
SC,Silver,Rating Area 29,60,1330.2692
SC,Silver,Rating Area 3,60,1206.3121
SC,Silver,Rating Area 34,60,1245.0114
SC,Silver,Rating Area 35,60,1259.5221
SC,Silver,Rating Area 4,60,1329.0592
SC,Silver,Rating Area 43,60,1306.6857
SC,Silver,Rating Area 44,60,1156.7278
SC,Silver,Rating Area 9,60,1167.6121
SC,Silver,Rating Area 11,61,1222.6864
SC,Silver,Rating Area 14,61,1204.5314
SC,Silver,Rating Area 23,61,1209.54
SC,Silver,Rating Area 26,61,1195.7671
SC,Silver,Rating Area 29,61,1377.3235
SC,Silver,Rating Area 3,61,1248.9828
SC,Silver,Rating Area 34,61,1289.0492
SC,Silver,Rating Area 39,61,1304.075
SC,Silver,Rating Area 4,61,1376.0707
SC,Silver,Rating Area 43,61,1352.9064
SC,Silver,Rating Area 44,61,1197.6442
SC,Silver,Rating Area 9,61,1208.9128
SC,Silver,Rating Area 13,62,1269.9421
SC,Silver,Rating Area 18,62,1211.8962
SC,Silver,Rating Area 19,62,1359.5557
SC,Silver,Rating Area 24,62,1345.4721
SC,Silver,Rating Area 27,62,1131.6814
SC,Silver,Rating Area 32,62,1384.5192
SC,Silver,Rating Area 33,62,1308.99
SC,Silver,Rating Area 40,62,1392.2
SC,Silver,Rating Area 45,62,1338.4335
SC,Silver,Rating Area 46,62,1409.4814
SC,Silver,Rating Area 5,62,1266.7407
SC,Silver,Rating Area 6,62,1408.2042
SC,Silver,Rating Area 13,63,1304.8621
SC,Silver,Rating Area 19,63,1396.9392
SC,Silver,Rating Area 21,63,1306.835
SC,Silver,Rating Area 24,63,1382.47
SC,Silver,Rating Area 27,63,1162.8021
SC,Silver,Rating Area 32,63,1422.59
SC,Silver,Rating Area 37,63,1394.9671
SC,Silver,Rating Area 45,63,1375.235
SC,Silver,Rating Area 46,63,1448.2392
SC,Silver,Rating Area 6,63,1446.925
SC,Silver,Rating Area 12,64,1356.8157
SC,Silver,Rating Area 17,64,1376.1985
SC,Silver,Rating Area 21,64,1328.0764
SC,Silver,Rating Area 28,64,1360.1578
SC,Silver,Rating Area 31,64,1328.0764
SC,Silver,Rating Area 36,64,1308.6928
SC,Silver,Rating Area 37,64,1417.6385
SC,Silver,Rating Area 43,64,1444.3742
SC,Silver,Rating Area 8,64,1265.4581
SD,Bronze,Rating Area 1,15,334.945
SD,Bronze,Rating Area 2,15,265.06
SD,Bronze,Rating Area 1,17,355.855
SD,Bronze,Rating Area 3,19,300.0514
SD,Bronze,Rating Area 4,19,326.2875
SD,Bronze,Rating Area 1,20,390.0325
SD,Bronze,Rating Area 2,20,308.6528
SD,Bronze,Rating Area 3,21,318.8685
SD,Bronze,Rating Area 4,21,346.7475
SD,Bronze,Rating Area 1,22,402.1
SD,Bronze,Rating Area 2,22,318.2014
SD,Bronze,Rating Area 3,23,318.8685
SD,Bronze,Rating Area 4,23,346.7475
SD,Bronze,Rating Area 3,24,318.8685
SD,Bronze,Rating Area 4,24,346.7475
SD,Bronze,Rating Area 1,29,449.9425
SD,Bronze,Rating Area 3,32,377.22
SD,Bronze,Rating Area 4,32,410.2
SD,Bronze,Rating Area 3,34,387.1028
SD,Bronze,Rating Area 4,34,420.95
SD,Bronze,Rating Area 3,35,389.6542
SD,Bronze,Rating Area 4,35,423.725
SD,Bronze,Rating Area 1,36,494.575
SD,Bronze,Rating Area 2,36,391.3828
SD,Bronze,Rating Area 3,37,394.7571
SD,Bronze,Rating Area 4,37,429.27
SD,Bronze,Rating Area 2,38,396.4757
SD,Bronze,Rating Area 1,39,507.445
SD,Bronze,Rating Area 2,39,401.5671
SD,Bronze,Rating Area 3,40,407.5114
SD,Bronze,Rating Area 4,40,443.1425
SD,Bronze,Rating Area 1,42,532.775
SD,Bronze,Rating Area 1,44,561.7275
SD,Bronze,Rating Area 2,44,444.5228
SD,Bronze,Rating Area 3,45,460.4414
SD,Bronze,Rating Area 4,45,500.7
SD,Bronze,Rating Area 3,47,498.3885
SD,Bronze,Rating Area 4,47,541.9625
SD,Bronze,Rating Area 1,49,685.975
SD,Bronze,Rating Area 2,49,542.8457
SD,Bronze,Rating Area 3,51,594.6871
SD,Bronze,Rating Area 4,51,646.6825
SD,Bronze,Rating Area 1,52,784.8925
SD,Bronze,Rating Area 2,52,621.1257
SD,Bronze,Rating Area 3,54,680.7814
SD,Bronze,Rating Area 4,54,740.305
SD,Bronze,Rating Area 1,55,896.6725
SD,Bronze,Rating Area 2,55,709.5842
SD,Bronze,Rating Area 3,57,777.0757
SD,Bronze,Rating Area 4,57,845.0175
SD,Bronze,Rating Area 1,58,1024.54
SD,Bronze,Rating Area 2,58,810.77
SD,Bronze,Rating Area 4,60,941.0675
SD,Bronze,Rating Area 3,61,896.0157
SD,Bronze,Rating Area 4,61,974.355
SD,Bronze,Rating Area 1,64,1206.29
SD,Bronze,Rating Area 2,64,954.5942
SD,Catastrophic,Rating Area 3,15,195.0966
SD,Catastrophic,Rating Area 4,15,206.325
SD,Catastrophic,Rating Area 3,17,207.2733
SD,Catastrophic,Rating Area 4,17,219.205
SD,Catastrophic,Rating Area 1,18,262.455
SD,Catastrophic,Rating Area 2,18,213.46
SD,Catastrophic,Rating Area 3,20,227.1866
SD,Catastrophic,Rating Area 4,20,240.26
SD,Catastrophic,Rating Area 3,22,234.2133
SD,Catastrophic,Rating Area 4,22,247.69
SD,Catastrophic,Rating Area 1,25,288.615
SD,Catastrophic,Rating Area 2,25,234.74
SD,Catastrophic,Rating Area 1,27,301.265
SD,Catastrophic,Rating Area 1,28,312.47
SD,Catastrophic,Rating Area 2,28,254.1466
SD,Catastrophic,Rating Area 3,29,262.08
SD,Catastrophic,Rating Area 4,29,277.165
SD,Catastrophic,Rating Area 1,30,326.27
SD,Catastrophic,Rating Area 2,30,265.37
SD,Catastrophic,Rating Area 1,31,333.17
SD,Catastrophic,Rating Area 1,33,344.385
SD,Catastrophic,Rating Area 2,33,280.0966
SD,Catastrophic,Rating Area 3,36,288.0766
SD,Catastrophic,Rating Area 4,36,304.66
SD,Catastrophic,Rating Area 3,38,291.8233
SD,Catastrophic,Rating Area 4,38,308.62
SD,Catastrophic,Rating Area 3,39,295.5733
SD,Catastrophic,Rating Area 4,39,312.585
SD,Catastrophic,Rating Area 1,41,374.275
SD,Catastrophic,Rating Area 2,41,304.4133
SD,Catastrophic,Rating Area 3,42,310.33
SD,Catastrophic,Rating Area 4,42,328.19
SD,Catastrophic,Rating Area 1,43,390.09
SD,Catastrophic,Rating Area 2,43,317.27
SD,Catastrophic,Rating Area 3,44,327.19
SD,Catastrophic,Rating Area 4,44,346.025
SD,Catastrophic,Rating Area 1,46,431.2
SD,Catastrophic,Rating Area 2,46,350.7066
SD,Catastrophic,Rating Area 1,48,470.005
SD,Catastrophic,Rating Area 2,48,382.27
SD,Catastrophic,Rating Area 3,49,399.56
